Date,DayofWeek,O,H,L,Adj_C,Vol,HKHalfday,HKTurnover,HKVol,HKDeal
2008-08-11,1,22020.54,22235.51,21859.34,21859.34,1549134100,0,57589761294,110659289089,432897
2008-08-12,2,21992.18,22309.33,21640.89,21640.89,1868403600,0,70008268088,132792232527,527642
2008-08-13,3,21270.86,21665.75,21223.38,21293.32,3083083600,0,69316730551,123915824633,522198
2008-08-14,4,21302.7,21453.48,21109.01,21392.71,2250392800,0,61153679593,112475941942,472501
2008-08-15,5,21383.71,21383.71,20994.54,21160.58,1450461200,0,48960592411,105934188404,403143
2008-08-18,1,21163.01,21206.6,20751.14,20930.67,1318434000,0,45222660751,99505237693,370619
2008-08-19,2,20675.75,20902.51,20484.37,20484.37,1387873500,0,48465402816,92824903955,408551
2008-08-20,3,20388.79,20971.19,20388.79,20931.26,1838994400,0,62331307923,105678975406,509828
2008-08-21,4,20762.65,20762.65,20350.48,20392.06,1711519200,0,55736262374,96185130997,447379
2008-08-25,1,20739.48,21108.25,20739.48,21104.79,1915426400,0,55615325937,91886824780,458160
2008-08-26,2,20849.08,21173.56,20785.8,21056.66,1382900700,0,47957727708,101358717406,368669
2008-08-27,3,21104.56,21464.72,21104.56,21464.72,1945726000,0,60987828708,99413477907,466229
2008-08-28,4,21546.94,21546.94,20857.03,20972.29,2187599200,0,66727377603,92666746026,514621
2008-08-29,5,21289.7,21474.31,21223.99,21261.89,2047897200,0,63443666525,88430472245,507506
2008-09-01,1,20999.32,21031.08,20844.15,20906.31,1213874700,0,41104561395,80237358690,343418
2008-09-02,2,20956.94,21066.58,20595.59,21042.46,1618410500,0,49372331221,94502266787,379802
2008-09-03,3,20964.75,20964.75,20526.73,20585.06,1666102200,0,56089852428,103665856810,455487
2008-09-04,4,20545.38,20621.48,20356.51,20389.48,1561120600,0,56461481874,103261758601,474807
2008-09-05,5,19833.87,19987.15,19708.39,19933.28,2582614600,0,65267556378,86859917688,509261
2008-09-08,1,20840.69,20840.69,20637.99,20794.27,3035311000,0,68412708181,84295382346,521187
2008-09-09,2,20439.47,20543.15,20299.97,20491.11,1942634000,0,47901152989,77226412654,400973
2008-09-10,3,20114.86,20283.99,19951.36,19999.78,2697584000,0,65307649904,97600572661,548640
2008-09-11,4,19854.82,19854.82,19220.28,19388.72,2913054800,0,69597191430,103075661001,617499
2008-09-12,5,19432.72,19525.55,19157.73,19352.9,2445765000,0,57770813824,95332549421,502696
2008-09-16,2,18325.65,18538.51,18019.2,18300.61,5213601200,0,88419013697,66997474797,699519
2008-09-17,3,18691.3,18699.18,17637.19,17637.19,4390107200,0,76233447665,90308598497,673535
2008-09-18,4,17120.23,17849.97,16283.72,17632.46,6237659200,0,102228824869,73059002810,902564
2008-09-19,5,18878.26,19327.73,18588.11,19327.73,6690248800,0,124573217568,90825549420,984651
2008-09-22,1,19869.02,19869.02,19137.67,19632.2,3731644400,0,91634571181,111495122103,754474
2008-09-23,2,19178.49,19302.76,18872.85,18872.85,2546635600,0,64369174644,88716714542,550121
2008-09-24,3,18954.32,19291.02,18862.9,18961.99,2084468000,0,59006330187,93744998517,529068
2008-09-25,4,19003.22,19248.72,18870.11,18934.43,1682466400,0,52236419134,89884808244,468421
2008-09-26,5,18909.59,18936.94,18500.11,18682.09,1895439600,0,54990247450,83530244229,510007
2008-09-29,1,18742.25,18742.25,17796.34,17880.68,2578483600,0,54967335627,74238373304,529908
2008-09-30,2,16898.33,18029.77,16799.29,18016.21,3226857200,0,71802449189,73949423228,675154
2008-10-02,4,17870.43,18285.68,17631.7,18211.11,2476190400,0,69658174926,85634356936,666057
2008-10-03,5,17788.99,17926.14,17682.4,17682.4,2074882800,0,53278118285,69106203079,529144
2008-10-06,1,17156.21,17241.78,16790.86,16803.76,2234392200,0,47328234062,66725441346,531220
2008-10-08,3,16107.98,16422.52,15431.73,15431.73,4925746400,0,77779947724,78498497722,847035
2008-10-09,4,15550.86,15990.2,15550.86,15943.24,3388923200,0,60871118701,78930175535,621396
2008-10-10,5,14717.52,14910.55,14398.54,14796.87,4705158000,0,69372107003,55568164312,775278
2008-10-13,1,15156.16,16376.42,14754.64,16312.16,4305063600,0,72586690218,75806253318,783292
2008-10-14,2,17141.05,17141.05,16615.01,16832.88,4018110400,0,81663424074,88994790106,834368
2008-10-15,3,16609.09,16609.09,15961.92,15998.3,2561710400,0,52207515961,77556721048,529827
2008-10-16,4,14902.34,15230.52,14578.54,15230.52,4412590400,0,64325717407,78879120894,715346
2008-10-17,5,15081.46,15300.07,14554.21,14554.21,3950754400,0,59346919287,85331559253,626193
2008-10-20,1,14691.9,15472.68,14691.79,15323.01,3013349000,0,53746227673,82081055917,582188
2008-10-21,2,15616.96,15616.96,14884.07,15041.17,2354328800,0,50674273280,83238711466,558230
2008-10-22,3,14878.21,15161.69,14038.41,14266.6,3102115800,0,54093452389,85704357048,651183
2008-10-23,4,13596.31,14032.25,13403.35,13760.49,3545922800,0,56459147670,85592052116,693704
2008-10-24,5,13478.63,13478.63,12618.38,12618.38,3538915600,0,56146789937,77681170918,742925
2008-10-27,1,12372.75,12736.85,10676.29,11015.84,4834423200,0,56829355129,73335048114,741938
2008-10-28,2,11154.57,12596.29,11133.94,12596.29,5810940400,0,66050902045,60704734416,778685
2008-10-29,3,12807.35,13307.42,12333.94,12702.07,4183641600,0,59227877412,74413791917,759205
2008-10-30,4,13280.44,14329.85,13280.44,14329.85,5338289600,0,75115695630,81844561446,925776
2008-10-31,5,14037.37,14122.78,13517.42,13968.67,3531208800,0,58474603335,80767141621,734086
2008-11-03,1,14436.03,14889.13,14272.17,14344.37,2971271000,0,52111557247,76697955490,641286
2008-11-04,2,14337.62,14539.59,13853.16,14384.34,2387901800,0,45251980459,79135653458,543039
2008-11-05,3,15045.53,15317.83,14750.04,14840.16,3458872800,0,63369507024,88503021889,781658
2008-11-06,4,14081.76,14081.76,13674.07,13790.04,2739083600,0,48250700254,74988138318,553597
2008-11-07,5,13273.09,14254.22,13273.09,14243.43,2750325200,0,48796193223,84205977186,624658
2008-11-10,1,15033.18,15147.96,14453.62,14744.63,2801049800,0,60668125719,92188657409,732179
2008-11-11,2,14322.95,14853.83,13926.71,14040.9,2453779200,0,54387632141,89630035911,668337
2008-11-12,3,14155.26,14256.06,13626.31,13939.09,2071500000,0,47240102483,81560601397,594482
2008-11-13,4,13068.93,13373.11,12943.11,13221.35,2813729600,0,51794118029,79300350723,677226
2008-11-14,5,13749.53,13749.53,13493.86,13542.66,2182739200,0,44735340316,70006378053,556835
2008-11-17,1,13584.35,13738.12,13277.64,13529.53,1604626600,0,39838718844,72377406905,479065
2008-11-18,2,13298.88,13363.57,12676.28,12915.89,2489004400,0,44842952298,72208744497,622696
2008-11-19,3,12827.37,13179.33,12738.53,12815.8,2060798200,0,38910793160,72162313407,526271
2008-11-20,4,12170.98,12298.56,11976.88,12298.56,3096103200,0,44617483190,60473028419,622300
2008-11-21,5,11814.81,13048.5,11814.81,12659.2,3106043200,0,50446006914,79665294379,643174
2008-11-24,1,12239.49,12707.23,12239.49,12457.94,1769147200,0,35000796504,70649412067,448715
2008-11-25,2,13012,13090.88,12767.44,12878.6,2466291800,0,41226795547,60204323990,596949
2008-11-26,3,12990.35,13369.45,12990.35,13369.45,2394587200,0,41678833121,58771330107,569041
2008-11-27,4,13901.45,13930.91,13332.93,13552.06,2776072000,0,50227670282,62287556014,646134
2008-11-28,5,13550.29,13896.49,13550.29,13888.24,2150281200,0,42345686965,63933269882,498024
2008-12-01,1,13775.28,14253.66,13659.44,14108.84,2041643600,0,43926126873,71436837962,542377
2008-12-02,2,13373.02,13513.5,13344.6,13405.85,1961207600,0,38502602563,58410609578,485376
2008-12-03,3,13598.6,13778.05,13573.43,13588.66,1811385200,0,37965186424,55225455203,511110
2008-12-04,4,13857.29,13883.87,13459.61,13509.78,1862633600,0,39904783599,56185525677,524893
2008-12-05,5,13718.92,13875.14,13656.92,13846.09,1750566000,0,37338101525,54895783479,485414
2008-12-08,1,14303.25,15044.87,14303.25,15044.87,3219421000,0,63876640708,72968501314,821445
2008-12-09,2,15032.33,15205.32,14717.47,14753.22,2440344400,0,56926738130,75013162993,729569
2008-12-10,3,14946,15578.96,14946,15577.74,2684204000,0,61854282326,79616905486,766235
2008-12-11,4,15533.62,15781.05,15337.73,15613.9,2477378600,0,61417083973,79470730922,804747
2008-12-12,5,15287.7,15393.09,14479.23,14758.39,2916320800,0,58771028405,83789947496,721469
2008-12-15,1,15363.49,15386.9,15007.42,15046.95,2021422000,0,42604631030,73012977358,529819
2008-12-16,2,15018.46,15217.25,14819.73,15130.21,1661605200,0,40316314687,75229415932,525868
2008-12-17,3,15544.97,15557.45,15179.38,15460.52,2180481600,0,56404635768,77218008282,693225
2008-12-18,4,15335.3,15548.26,15301.16,15497.81,1883006200,0,52264361985,75297565949,699395
2008-12-19,5,15235.22,15444.28,15014.98,15127.51,2420226800,0,57384054518,72589612192,764998
2008-12-22,1,15177.12,15227.43,14622.39,14622.39,1413014300,0,36490919471,52764907199,515647
2008-12-23,2,14472.03,14491.75,14084.86,14220.79,1494154600,0,31954052577,42076145830,473277
2008-12-24,3,13855.89,14300.7,13855.89,14184.14,865498700,1,18340866293,23192565408,270767
2008-12-29,1,14080.86,14332.02,13924.32,14328.48,1046621500,0,21951904349,35619740850,330210
2008-12-30,2,14476.74,14513.48,14189.08,14235.5,1441715600,0,26379671363,36380939420,371999
2008-12-31,3,14377.51,14527.1,14302.15,14387.48,1612195500,1,19452697613,20540956366,233442
2009-01-02,5,14448.22,15042.81,14412.12,15042.81,1752401800,0,30532788654,50453990649,402492
2009-01-05,1,15349.33,15563.31,15128.32,15563.31,2172620600,0,49423298311,74539312368,610497
2009-01-06,2,15612.47,15651.61,15367.93,15509.51,2484472200,0,53920465112,79996528390,657009
2009-01-07,3,15759.53,15763.55,14976.74,14987.46,9799120000,0,90021721528,105798876736,833038
2009-01-08,4,14755.81,14755.81,14334.15,14415.91,4374435600,0,55462306831,78860331781,651743
2009-01-09,5,14530.83,14673.6,14297.41,14377.44,3332496400,0,45138204376,84430966674,527616
2009-01-12,1,14312.26,14312.26,13895.04,13971,4111599600,0,46262444854,88409573239,549581
2009-01-13,2,13930.27,14118.93,13644.54,13668.05,3480885600,0,47282068580,88691227596,594149
2009-01-14,3,13807.03,14019.03,13674.96,13704.61,1537668800,0,66229287007,109278625397,543602
2009-01-15,4,13136.23,13300.75,12904.05,13242.96,4146204000,0,49375790630,78362448109,592554
2009-01-16,5,13278.97,13423.24,13113.45,13255.51,3467109600,0,47073583054,77251482866,537250
2009-01-19,1,13414.09,13519.18,13097.5,13339.99,2194428800,0,37918579206,83573635076,407215
2009-01-20,2,12854.4,13160.87,12816.25,12959.77,2521573600,0,39581404555,75873624972,447656
2009-01-21,3,12534.6,12762.54,12439.13,12583.63,3303948000,0,47667290878,84732149877,585671
2009-01-22,4,12844.37,12895.25,12657.1,12657.99,1878278600,0,35373629551,75663752997,455992
2009-01-23,5,12542.01,12734.8,12469.84,12578.6,2198158200,0,33724646442,54808418731,434739
2009-01-29,4,13560.07,13560.07,13109.27,13154.43,2662270000,0,39152274463,50263871318,495818
2009-01-30,5,12958.08,13390.12,12899.57,13278.21,3689336800,0,44103833289,69494280841,530596
2009-02-02,1,13194,13239.5,12733.35,12861.49,2005490000,0,35693899394,79472610833,420437
2009-02-03,2,12991.49,13065.97,12729.04,12776.89,1562248800,0,35262730502,85027482473,414434
2009-02-04,3,13029.42,13108.74,12975.3,13063.89,2070871000,0,36475078784,72570972380,457802
2009-02-05,4,13084.79,13492.53,13018.64,13178.9,3384982400,0,52832414510,84940607630,646751
2009-02-06,5,13535.76,13660.24,13322.62,13655.04,2428156800,0,45404771983,72948140184,567760
2009-02-09,1,13865.59,13865.59,13561.54,13769.06,2692955600,0,48536167857,85179142638,541701
2009-02-10,2,13787.12,13976.31,13663.41,13880.64,1957900400,0,42059331639,84760974163,460654
2009-02-11,3,13546.14,13600.02,13363.06,13539.21,1808347200,0,39908717576,82015916036,450830
2009-02-12,4,13439.58,13478.66,13174.01,13228.3,1755975400,0,39643647728,89505460638,456466
2009-02-13,5,13314.81,13576.32,13314.02,13554.67,1546686800,0,36155623982,78637800440,416884
2009-02-16,1,13559.82,13559.82,13257.35,13455.88,1357585700,0,34593884083,79306995600,384756
2009-02-17,2,13195.51,13195.51,12933.91,12945.4,2353246400,0,41730981174,74245126511,511923
2009-02-18,3,12783.79,13031.28,12712.33,13016,2274484400,0,42809504688,78938815801,530045
2009-02-19,4,12873.1,13055.72,12788.08,13023.36,1587147000,0,35482834688,75500340963,426385
2009-02-20,5,12719.14,12816.79,12669.57,12699.17,2053331600,0,39760051436,70992181119,506503
2009-02-23,1,12777.96,13207.98,12777.96,13175.1,1931112200,0,39579049033,73838205978,462770
2009-02-24,2,12789.29,12814.37,12634.84,12798.52,2134846600,0,36973593087,73127351389,507532
2009-02-25,3,12979.86,13148.31,12858.28,13005.08,1779065400,0,37279004980,72258557113,460035
2009-02-26,4,13070.41,13071.58,12691.96,12894.94,1974608400,0,39488435079,78348394843,497798
2009-02-27,5,12929.99,13032.3,12799.81,12811.57,2698380800,0,38037146138,73506589809,439900
2009-03-02,1,12522.61,12576.45,12296.86,12317.46,2194792800,0,36358255156,74004988480,489066
2009-03-03,2,11967.07,12192.35,11849.17,12033.88,2342796800,0,42996758326,75971302263,531812
2009-03-04,3,11880.17,12423.69,11880.17,12331.15,2882809600,0,44960718123,70591221198,558557
2009-03-05,4,12488.33,12488.33,12163.55,12211.24,2667966000,0,43086086049,72326938541,557072
2009-03-06,5,12041.82,12146.16,11921.52,11921.52,4178094400,0,46901994874,62998838956,485467
2009-03-09,1,11872.46,11927.89,11344.58,11344.58,2071525200,0,35792960692,64720575137,453081
2009-03-10,2,11542.88,11747.11,11542.88,11694.05,1845681200,0,33489243558,64745179086,418395
2009-03-11,3,12228.22,12228.22,11904.61,11930.66,2685849600,0,44720687000,62921731722,520117
2009-03-12,4,11905.47,12040.84,11848.5,12001.53,1457479700,0,28531968220,56759127396,362849
2009-03-13,5,12395.18,12525.8,12303.7,12525.8,2857842800,0,43926100670,58885626417,546696
2009-03-16,1,12657.87,12976.71,12615.45,12976.71,2779295000,0,46703770807,67639249808,585682
2009-03-17,2,12948.85,13226.31,12854.05,12878.09,2896963600,0,48996794166,69867526629,581040
2009-03-18,3,13052.95,13167.2,13020.8,13117.17,1768493600,0,37501734821,64946097644,485750
2009-03-19,4,13205.17,13205.17,12947.9,13130.92,2040964400,0,48587355845,73496602490,598748
2009-03-20,5,13157.9,13157.9,12797.1,12833.51,2073348000,0,43890150852,58904290995,540432
2009-03-23,1,13001.55,13451.02,13001.55,13447.42,2679863800,0,55190448934,70198962403,694381
2009-03-24,2,13773.17,13952.98,13538.16,13910.34,2913007000,0,63874475482,72628701728,788098
2009-03-25,3,13754.77,13892.88,13567.45,13622.11,3186137600,0,54131349235,76196101844,657532
2009-03-26,4,13821.28,14132.09,13819.1,14108.98,4821728000,0,64040347878,79132487017,741813
2009-03-27,5,14257.56,14257.56,13955.66,14119.5,3396915200,0,58896679488,70821466606,694495
2009-03-30,1,13893.15,13893.15,13413.48,13456.33,2885519600,0,51529517359,73931569439,597954
2009-03-31,2,13545.36,13696.69,13428.31,13576.02,2854888800,0,49006645346,75405292435,576811
2009-04-01,3,13746.18,13788.41,13411.79,13519.54,2753372400,0,52819238757,87357332201,627068
2009-04-02,4,13963.34,14533.34,13953.56,14521.97,3402815600,0,75220055397,106195485015,882324
2009-04-03,5,14547.52,14644.82,14392.19,14545.69,3078651200,0,71438874233,97532494066,812601
2009-04-06,1,14920.84,15147.06,14778.51,14998.04,2555280400,0,62192329449,95251581946,719115
2009-04-07,2,14922.09,14994.76,14743.71,14928.97,2558886200,0,50928901960,85633573484,602186
2009-04-08,3,14715.7,14715.7,14276.35,14474.86,2944789200,0,60801515471,92466049865,693492
2009-04-09,4,14686.48,14987.41,14656.16,14901.41,2609340200,0,52662025010,80226129103,650173
2009-04-14,2,15302.14,15596.34,15140.39,15580.16,3643046400,0,75421093870,90492624893,848611
2009-04-15,3,15344.59,15669.85,15213.39,15669.62,2529450200,0,66254714214,101143649938,771962
2009-04-16,4,15928.82,15977.13,15517.39,15582.99,2684956000,0,74625190162,114888406120,892683
2009-04-17,5,15956.46,15956.46,15541.31,15601.27,3095786800,0,75295685140,109163225725,822373
2009-04-20,1,15574.32,15878.4,15382.96,15750.91,2565994000,0,57088617716,104587147485,655036
2009-04-21,2,15065.59,15332.27,15065.59,15285.89,2426811200,0,57539144901,99527944278,650586
2009-04-22,3,15328.83,15396.28,14830.59,14878.45,3069840800,0,67860910422,109945234531,784038
2009-04-23,4,14958.24,15222.2,14867.59,15214.46,2008293600,0,52610268395,98030711626,622872
2009-04-24,5,15217.37,15367.48,15062.29,15258.85,1792018400,0,51684578023,100278004453,611051
2009-04-27,1,15160.69,15160.69,14798.9,14840.42,2331661200,0,53011757148,91821990746,648508
2009-04-28,2,15057.25,15078.63,14457.99,14555.11,2818524800,0,56241610723,92675304723,678819
2009-04-29,3,14767.92,14983.66,14714.51,14956.95,2413729600,0,50698306770,83674835076,639059
2009-04-30,4,15369.11,15587.29,15204.1,15520.99,2932896600,0,70910223708,93141973801,872404
2009-05-04,1,15869.28,16387.12,15855.24,16381.05,3324975600,0,80334126800,103384128826,910219
2009-05-05,2,16572,16580.54,16295.86,16430.08,2520504000,0,77791958138,110678816508,799429
2009-05-06,3,16348.76,16885.92,16268.03,16834.57,3042115200,0,80402278119,115340467035,886600
2009-05-07,4,17278.31,17327.52,16880.6,17217.89,4411458000,0,95209218424,115705584043,1076740
2009-05-08,5,17149.31,17442.96,16970.2,17389.87,3886270400,0,86770657571,108688602676,935156
2009-05-11,1,17381,17685.64,17032.44,17087.95,3722382800,0,92131337245,124692422511,1009297
2009-05-12,2,16996.21,17239.65,16908.06,17153.64,4029461600,0,78103337628,126522510646,767184
2009-05-13,3,17097.82,17372.15,17014.86,17059.62,2043328400,0,146624246083,135137341211,817863
2009-05-14,4,16630.33,16630.33,16422.28,16541.69,2962198600,0,63654198217,102396029171,725007
2009-05-15,5,16818.81,16953.41,16736.18,16790.7,1984982000,0,58064500261,102026301023,690340
2009-05-18,1,16468.71,17062.49,16334.36,17022.91,2397278400,0,66381272536,111230545557,745981
2009-05-19,2,17454.23,17588.93,17376.43,17544.03,2813044200,0,83723442416,120498711175,915462
2009-05-20,3,17486.39,17611,17362.37,17475.84,2308513000,0,73859302885,124433900798,874941
2009-05-21,4,17291.44,17415.26,17172.64,17199.49,1538977200,0,60939197893,121554242286,754949
2009-05-22,5,17169.57,17299.26,16740.27,17062.52,1938446600,0,64357444186,120683948459,783839
2009-05-25,1,16999.05,17264.42,16789,17121.82,1950193600,0,58849620783,110214929583,645252
2009-05-26,2,17050.34,17283.89,16977.71,16991.56,2052219200,0,56292474594,94159089743,675296
2009-05-27,3,17395.61,17984.02,17347.89,17885.27,4564272000,0,93055711611,118613780904,1079762
2009-05-29,5,18027.93,18227.79,17833.74,18171,4358553200,0,92165002915,97693212690,1056257
2009-06-01,1,18499.92,18895.8,18415.41,18888.59,4124671200,0,100274809188,108351342715,1091916
2009-06-02,2,18916.61,18916.61,18300.62,18389.08,3931136400,0,101858389084,124393651495,1131338
2009-06-03,3,18616.94,18967.39,18508.3,18576.47,3094560800,0,90632016021,116872035449,1101239
2009-06-04,4,18417.9,18522.39,18108.8,18502.77,2683257600,0,83040811667,126638979742,931327
2009-06-05,5,18674.48,18722.49,18406.86,18679.53,2501280000,0,80396783102,115693083744,895736
2009-06-08,1,18521.79,18636.15,18236.05,18253.39,1987375000,0,73723665536,129023165323,835854
2009-06-09,2,18450.64,18475.51,17710.45,18058.49,2174882800,0,71927266483,127963886879,890796
2009-06-10,3,18339.91,18789.85,18258.16,18785.66,4432226400,0,83526008685,118667422068,899134
2009-06-11,4,18578.89,18883.24,18564.87,18791.03,3641989200,0,78390339735,126067570389,834321
2009-06-12,5,19034.79,19161.97,18707.19,18889.68,3599443600,0,78981199556,118935003425,878943
2009-06-15,1,18712.06,18872.74,18433.3,18498.96,2357620400,0,65346731515,120283259905,715293
2009-06-16,2,18235.97,18314.96,17859.74,18165.5,2924104400,0,76488484357,122620192422,929096
2009-06-17,3,17984.83,18255.13,17833.77,18084.6,2914147800,0,74482160307,132544002581,872201
2009-06-18,4,17955.68,18069.76,17655.82,17776.66,2355698800,0,63641956729,121738509244,716729
2009-06-19,5,17936.33,18015.11,17759.86,17920.93,3085692800,0,62905552493,103629968417,663945
2009-06-22,1,17906.39,18398.92,17906.39,18059.55,2592021600,0,62682627255,106292159031,658791
2009-06-23,2,17577.73,17682.87,17375.96,17538.37,2865900800,0,66238034081,101487549607,774562
2009-06-24,3,17583.35,17912.07,17484.06,17892.15,2222042000,0,56714689569,96948722223,657295
2009-06-25,4,18140.16,18340.91,18069.37,18275.03,2319823200,0,60229387735,92706028090,696945
2009-06-26,5,18408.37,18688.11,18360.71,18600.26,2258491200,0,62528164640,76179350587,778311
2009-06-29,1,18561.11,18687.36,18451.76,18528.51,1634698900,0,50040000983,80877826659,589405
2009-06-30,2,18883.24,18883.24,18364.81,18378.73,2417089600,0,65124309422,99150469795,745271
2009-07-02,4,18780.96,18780.96,18053.1,18178.05,2287380600,0,68376703773,103823339226,809975
2009-07-03,5,17961.18,18234.24,17894.81,18203.4,1540802600,0,54294845699,93696553809,670107
2009-07-06,1,18020.1,18258.26,17897.68,17979.41,1780127000,0,54209667051,104500484133,638979
2009-07-07,2,17943.49,18159.99,17821.71,17862.27,1497758200,0,50656940958,95726143667,593185
2009-07-08,3,17652.98,17819.31,17493.62,17721.07,2001905000,0,57059092811,95523039081,692319
2009-07-09,4,17793.61,17836.95,17509.28,17790.59,2156977800,0,62256426513,99010635595,680074
2009-07-10,5,17800.05,17851.22,17645.55,17708.42,1605581500,0,52512341061,92161644374,624644
2009-07-13,1,17612.45,17612.45,17185.96,17254.63,2006182600,0,52549900527,93351713751,719375
2009-07-14,2,17631.67,17896.36,17581.43,17885.73,1845729200,0,51004376501,90137539782,669449
2009-07-15,3,18042.59,18289,18030.1,18258.66,1762560000,0,60690647765,89178696647,757230
2009-07-16,4,18688.87,18700.6,18303.58,18361.87,1949802000,0,70854049091,99828362555,828883
2009-07-17,5,18551.91,18855.86,18457.42,18805.66,2505065200,0,66187046477,96769452005,719268
2009-07-20,1,19005.19,19506.42,18960.54,19502.37,2442707800,0,77726876805,95927959271,915845
2009-07-21,2,19601.86,19601.86,19295.23,19501.73,1844253400,0,80076903696,102912173271,849111
2009-07-22,3,19560.42,19641.75,19224.05,19248.17,2064230000,0,76679000075,102705135013,859469
2009-07-23,4,19431.92,19824.18,19415.37,19817.7,2305716400,0,74039972460,113813905289,831603
2009-07-24,5,20063.93,20063.93,19715.15,19982.79,2234934800,0,83638834027,118984222288,924013
2009-07-27,1,20170.73,20385.69,20096.17,20251.62,2201469600,0,80902767604,109089735942,910077
2009-07-28,2,20261.94,20664.48,20109.55,20624.54,2356170000,0,84848577553,119714615369,967003
2009-07-29,3,20404.51,20542.61,19787.48,20135.5,2523090400,0,101781686908,127617147845,1125715
2009-07-30,4,20150.26,20359.79,19955.32,20234.08,1990153200,0,76236072437,119999968171,823538
2009-07-31,5,20546.07,20712.66,20474.05,20573.33,1930548400,0,79597104376,111552803319,891798
2009-08-03,1,20582.68,20816.61,20449.19,20807.26,1928430400,0,77889800087,115260061573,881478
2009-08-04,2,21196.75,21196.75,20748.61,20796.43,2573901400,0,95853312163,132160194355,1021878
2009-08-05,3,20779.77,20995.81,20436.65,20494.77,2263931600,0,84090146907,122900896214,925745
2009-08-06,4,20484.34,20904.93,20339.87,20899.24,2427897600,0,88451540430,139492756486,903000
2009-08-07,5,20708.12,20759.56,20316.78,20375.37,2809797600,0,93618301063,137028896225,976418
2009-08-10,1,20758.52,21010.47,20730.41,20929.52,2169074800,0,71394931748,120608319612,729529
2009-08-11,2,20774.97,21088.07,20733.34,21074.21,1627757800,0,65666487483,126844278398,669014
2009-08-12,3,20725.9,20725.9,20417.76,20435.24,2251775000,0,75061751528,116162306212,799881
2009-08-13,4,20767.86,20943.86,20746.92,20861.3,1934519800,0,69025772558,109536598298,725924
2009-08-14,5,21023.96,21037.17,20639.56,20893.33,1744617400,0,62582111984,105162473337,688937
2009-08-17,1,20467.3,20471.77,20058.1,20137.65,2556880000,0,74736454463,113932283562,816775
2009-08-18,2,20125.55,20409.19,19916.28,20306.27,2038144000,0,71493869152,115728967162,823897
2009-08-19,3,20195.09,20352.94,19824.86,19954.23,2101216000,0,64412772617,108879623712,725152
2009-08-20,4,20282.72,20465.22,20196.33,20328.86,1799799600,0,57225719883,95661868511,664402
2009-08-21,5,20288.56,20439.42,20002.78,20199.02,1665136400,0,60162519221,110276254634,665571
2009-08-24,1,20649.96,20649.96,20433.61,20535.94,1935030400,0,62216129622,91446136532,637390
2009-08-25,2,20246.79,20476.25,20143.51,20435.24,1531430000,0,56514206191,96051012443,610116
2009-08-26,3,20542.76,20576.6,20401.74,20456.32,1435011600,0,55297179673,99632952372,581685
2009-08-27,4,20289.34,20364.4,20147.34,20242.75,1672622900,0,58861146161,94571837574,655828
2009-08-28,5,20409.13,20409.13,20004.7,20098.62,1764731200,0,56064565524,83866024485,622160
2009-08-31,1,19827.13,19827.13,19592.07,19724.19,2268140000,0,67321917285,98653690711,725419
2009-09-01,2,19961.74,19961.74,19734.27,19872.3,1403811300,0,54746339226,92955783897,596013
2009-09-02,3,19560.27,19611.07,19425.86,19522,1666625900,0,53377911141,90504772143,620762
2009-09-03,4,19526.89,19823.03,19526.89,19761.68,1580087900,0,57774762832,83986311726,701726
2009-09-04,5,19830.02,20413.61,19744.45,20318.62,3108457200,0,75662222198,89231882225,826606
2009-09-07,1,20502.85,20667.58,20446.16,20629.31,2267315200,0,63969457005,101377813528,678882
2009-09-08,2,20617.4,21133.71,20617.4,21069.81,2797284000,0,71080585275,101131096257,751285
2009-09-09,3,21085.09,21085.09,20825.16,20851.04,1540920900,0,62589088893,105308475457,685439
2009-09-10,4,21131.08,21322.55,21020.92,21069.56,2224480600,0,67598391070,101580241078,695236
2009-09-11,5,21122.31,21306.11,20980.15,21161.42,1773975800,0,61047369146,107484629837,638276
2009-09-14,1,20841.51,21045,20821.59,20932.2,1253310900,0,50871686003,94460648363,587681
2009-09-15,2,21049.22,21049.22,20819.93,20866.37,713488400,1,30990068161,39384611732,347708
2009-09-16,3,21086.75,21403.13,20950.38,21402.92,2263703400,0,69901299554,108932454467,804332
2009-09-17,4,21674.71,21929.79,21636.52,21768.51,2512407600,0,84656581158,112994965467,873991
2009-09-18,5,21640.97,21765.98,21515.93,21623.45,2002593600,0,73319008573,102595423301,779793
2009-09-21,1,21574.94,21730.71,21457.35,21472.85,1525122600,0,57501134599,102797826205,562614
2009-09-22,2,21594.34,21704.14,21491.69,21701.14,1130706000,0,49952041014,96975753392,533957
2009-09-23,3,21655.62,21742.39,21524.33,21595.52,1171918400,0,58489795825,99182515042,709708
2009-09-24,4,21386.47,21399.23,20963.37,21050.73,2069933800,0,78680680120,109758589849,875540
2009-09-25,5,20810.81,21065.73,20766.46,21024.4,1265650900,0,56407393856,97769935418,683138
2009-09-28,1,20798.52,20829.51,20534.82,20588.41,1258607200,0,50873470199,90986438254,584515
2009-09-29,2,20889.81,21087.25,20889.81,21013.17,1303147900,0,49493796912,91780626299,553089
2009-09-30,3,21036.18,21090.49,20792.98,20955.25,1120802500,0,49017827994,94957561406,601140
2009-10-02,5,20380.23,20470.92,20323.59,20375.49,1855212800,0,56923805314,74922609250,712838
2009-10-05,1,20342.58,20489.95,20305.06,20429.07,1232002900,0,43679402937,89866237609,489825
